COADD_ID,RA,Dec,gmag,q,g-i,mu_mean,z,re
1294935211,38.9489,-24.0251,19.88,0.8,0.55,24.64,,3.57
1294727374,38.7792,-24.702,19.77,0.62,0.42,24.96,,4.36
1296284395,38.7253,-7.7689,20.09,0.71,0.48,24.78,,3.46
1295196160,38.8196,-11.6386,20.64,0.9,0.41,24.98,,2.94
1295874397,39.0552,-16.8466,20.27,0.68,0.43,24.96,,3.47
1295516808,38.5779,-20.1901,20.52,0.71,0.63,25.18,,3.42
1313990026,39.5203,-0.2847,20.59,0.8,0.53,24.7,,2.65
1314015966,39.5259,0.8707,21.01,0.6,0.51,25.28,,2.84
1313755681,38.9773,-0.3546,20.2,0.75,0.39,25.32,,4.23
1313805822,39.0689,-0.8726,19.76,0.55,0.57,24.69,,3.86
1296913709,39.1561,-5.365,21.09,0.79,0.27,24.86,,2.27
1297534421,39.043,-8.3067,19.94,0.77,0.44,25.18,,4.45
1296905555,39.0544,-12.444,19.61,0.65,0.57,24.61,,3.99
1296884273,39.4176,-12.1708,20.69,0.69,0.46,24.99,,2.89
1297234496,38.9944,-13.731,20.89,0.73,0.89,25.3,,3.05
1314300251,39.4993,-18.6259,20.51,0.78,0.49,25.14,,3.37
1296027543,38.8702,-19.2664,20.92,0.55,0.45,25.15,,2.81
1296031084,38.8741,-19.3074,21.22,0.76,0.31,24.94,,2.21
1316023885,38.9152,1.6196,20.79,0.96,0.38,24.92,,2.68
1316895416,39.2048,2.0917,20.64,0.78,0.83,25.63,,3.98
1316903720,39.2113,2.013,22.77,0.36,0.79,25.91,,1.7
1316902558,39.464,2.0168,20.45,0.72,0.74,25.03,,3.29
1316891899,39.548,2.1305,21.03,0.99,0.79,25.32,,2.87
1316866088,39.576,2.3858,20.39,0.81,0.83,25.91,,5.08
1316918764,39.6235,1.8539,21.12,0.4,0.66,25.81,,3.46
1317146462,39.7584,3.7016,19.93,0.66,0.42,24.74,,3.64
1317133448,39.7803,3.8414,20.69,0.76,0.34,24.95,,2.85
1314616651,38.9077,-1.6618,20.74,0.65,0.73,25.73,,3.98
1315475224,39.0656,-6.5129,20.53,0.77,0.56,24.82,,2.88
1297756223,39.3875,-6.0504,18.97,0.83,0.5,24.63,,5.4
1316125707,39.4769,-7.3551,21,0.76,0.61,25.52,,3.2
1314961157,39.1045,-13.0211,22.03,0.85,0.53,25.6,,2.06
1315117069,39.1833,-13.9902,19.78,0.76,0.44,24.63,,3.72
1314356719,39.7099,-20.6969,21.52,0.55,0.37,25.62,,2.64
1315646174,39.5092,-25.6423,20.84,0.78,0.54,24.95,,2.65
1314815626,39.354,-26.4398,20.37,0.73,0.39,24.9,,3.23
1315857029,39.5075,-29.8774,22.24,0.68,0.27,25.84,,2.1
1316430378,39.2878,-15.7,20.12,0.36,0.2,24.7,,3.28
1316307024,39.7087,-22.9593,19.91,0.7,0.06,24.76,,3.73
1319149150,39.8282,0.1938,20.08,0.97,0.45,25.04,,3.91
1320000666,40.0047,0.9085,21.24,0.79,0.52,25.17,,2.44
1320394802,40.1252,1.6988,20.62,0.73,0.63,24.85,,2.79
1318572682,39.7996,-5.7177,20.9,0.75,0.35,25.03,,2.67
1320213634,40.0257,-6.4475,20.01,0.78,0.61,24.6,,3.31
1320179089,40.0465,-6.0746,20.4,0.75,0.58,24.99,,3.29
1320200487,40.1345,-6.3075,21.22,0.7,0.6,25.35,,2.67
1317368855,39.7587,-8.6108,21.03,0.89,0.31,25.16,,2.66
1317370280,39.913,-8.6296,19.81,0.95,0.39,24.61,,3.64
1316350093,39.6081,-13.3795,19.64,0.82,0.15,25.03,,4.79
1316077790,40.0756,-13.2349,21.21,0.75,0.56,25.04,,2.33
1316171714,39.832,-19.2907,19.09,0.62,0.47,24.65,,5.16
1326334385,40.3812,2.0535,19.58,0.96,0.68,24.63,,4.08
1321324913,40.4138,-14.3712,21.37,0.82,0.64,25.12,,2.24
1321343640,40.458,-14.6008,20.67,0.81,0.49,25.78,,4.2
1320548349,40.2491,-16.5534,19.62,0.41,0.49,24.82,,4.36
1322618817,40.1874,-17.6999,20.35,0.85,0.6,24.99,,3.39
1322434066,40.3095,-25.9122,20.38,0.91,0.6,25.04,,3.41
1322052489,40.4443,-26.1139,21.14,0.84,0.36,25.29,,2.7
1320807341,40.2546,-26.9994,20.76,0.6,0.57,25.14,,2.99
1321347259,39.7745,-27.4733,20.96,0.9,0.82,25.74,,3.61
1321869751,39.9588,4.0057,20.03,0.92,0.66,24.79,,3.57
1323189524,40.1962,-4.397,21.76,0.41,0.31,25.77,,2.54
1323705725,40.1892,-7.6465,21.08,0.72,0.47,25.09,,2.52
1323735540,40.5851,-7.9561,20.6,0.83,0.81,25.36,,3.58
1323610307,40.0623,-9.7764,20.16,0.65,0.47,25.01,,3.72
1322717450,40.6864,-15.4189,21.15,0.72,0.48,25.14,,2.51
1323213817,40.4933,-16.7759,20.52,0.76,0.35,25.05,,3.2
1325966829,40.6574,1.7493,20.05,0.91,0.45,24.75,,3.48
1326019855,40.888,1.1916,19.59,0.72,0.38,24.81,,4.4
1325986010,40.949,1.538,20.34,0.51,0.64,24.84,,3.17
1326308170,40.5475,2.345,20.76,0.92,0.8,25.13,,2.98
1325876489,40.7471,-0.8199,21.75,0.64,0.4,25.48,,2.22
1325868320,40.8606,-0.7482,20.26,0.93,0.62,24.76,,3.17
1326523545,40.487,-6.4565,19.08,0.82,0.63,24.75,,5.43
1324883211,40.3392,-8.3449,21.02,0.96,0.6,25.12,,2.64
1324893954,40.3711,-8.4718,19.9,0.7,0.61,24.87,,3.94
1331094042,40.9772,-8.7427,20.82,0.67,0.43,25.34,,3.19
1326149551,40.8255,-18.4416,19.85,0.49,0.42,25.48,,5.34
1323764695,40.3193,-18.9943,20.96,0.82,0.9,25.69,,3.53
1323783269,40.4582,-19.2327,20.15,0.87,0.69,24.88,,3.52
1326659097,40.7675,-21.4821,20.97,0.86,0.47,25.59,,3.36
1326675053,40.9653,-21.6441,20.27,0.72,0.64,24.71,,3.08
1328630137,41.3187,-4.3372,20.53,0.62,0.59,25.08,,3.24
1327141773,41.0548,-7.1753,19.45,0.86,0.44,25.3,,5.91
1326256519,40.6844,-16.3435,21.07,0.69,0.32,25.19,,2.67
1331478356,41.1443,-16.5374,19.5,0.52,0.41,24.89,,4.77
1327294162,40.8292,-26.2604,20.75,0.68,0.98,25.72,,3.95
1327877874,40.5434,-26.9813,20.23,0.6,0.32,25.1,,3.76
1326996415,41.0569,-28.0164,20.48,0.75,0.47,24.88,,3.02
1328533847,41.0458,-28.5374,20.24,0.74,0.63,25.66,,4.83
1326842399,40.9544,5.0776,21.02,0.77,0.91,25.24,,2.79
1328803130,41.1913,-5.0026,20.01,0.78,0.39,25.05,,4.07
1329743790,40.7636,-8.0142,20.55,0.53,0.5,25.97,,4.83
1328176524,41.3253,-15.4587,21.7,0.74,0.72,25.21,,2
1330008026,40.9649,-17.3313,19.48,0.55,0.57,24.75,,4.51
1329021202,40.7994,-29.3867,20.06,0.8,0.65,24.83,,3.58
1329036577,41.3216,-29.5504,19.35,0.65,0.33,24.66,,4.59
1331267878,41.3327,-0.0353,18.4,0.65,0.48,24.7,,7.24
1331095896,41.2211,-8.7712,19.9,0.64,0.58,24.64,,3.54
1331078491,41.6042,-8.5659,20.86,0.74,0.36,24.63,,2.27
1330999375,41.5573,-22.0757,21.45,0.84,0.6,26.13,,3.44
1333474173,41.635,3.4833,21,0.61,0.79,26.48,,4.99
1332617676,41.4218,-3.7343,20.66,0.6,0.51,24.62,,2.47
1331442391,41.1798,-16.0925,20.4,0.7,0.57,24.78,,3
1331493701,41.7653,-16.7019,21.5,0.47,0.28,25.84,,2.95
1334274434,41.445,-27.7828,19.91,0.92,0.92,24.84,,3.86
1334270955,41.5509,-27.7423,20.32,0.48,0.4,24.64,,2.92
1334589141,41.4845,-7.6495,19.73,0.57,0.5,24.67,,3.87
1334975546,42.149,-20.181,19.69,0.93,0.47,25.17,,4.96
1335885552,41.7466,-23.641,19.98,0.84,0.51,24.74,,3.57
1334696449,41.8879,-24.5204,19.76,0.68,0.1,24.71,,3.9
1334928804,42.0414,-29.4953,20.31,0.86,0.68,24.66,,2.96
1334889899,42.1103,-29.0523,20.92,0.53,0.24,25.3,,2.99
1337032915,41.9502,0.3131,20.01,0.78,0.5,25.19,,4.33
1337042558,42.1281,0.207,20.34,0.68,0.61,25,,3.42
1337065136,42.2567,-0.032,20.4,0.72,0.7,24.7,,2.88
1337147435,41.7604,1.2661,19.88,0.73,0.56,24.76,,3.79
1336738825,41.9961,1.9299,18.7,0.82,0.31,24.61,,6.07
1336748026,42.217,1.8459,20.66,0.74,0.53,25.03,,2.99
1338603574,42.2346,2.6938,20.22,0.49,0.44,24.91,,3.47
1337189972,42.2759,-0.582,21.8,0.92,1.08,26.25,,3.1
1337205340,42.3468,-0.7494,19.99,0.46,0.83,25.47,,4.99
1337263125,41.9702,-1.3703,19.86,0.76,0.38,24.75,,3.78
1337704412,42.3056,-2.3579,20.3,0.69,0.19,25.17,,3.76
1336789350,42.1934,-8.2066,19.92,0.89,0.41,24.61,,3.46
1343964953,41.9419,-12.1803,20.4,0.89,0.42,24.65,,2.82
1344463666,42.4111,-14.6821,20.63,0.79,0.28,24.99,,2.96
1339369674,42.0877,-4.0845,20.75,0.73,0.45,25.12,,2.98
1338466449,42.4024,-9.0699,19.95,0.73,0.54,24.69,,3.54
1337989215,41.921,-16.2412,20.04,0.86,0.25,24.78,,3.54
1340414095,42.5914,-9.869,19.5,0.79,0.32,24.72,,4.41
1341011294,42.7962,-24.1956,20.05,0.56,0.15,24.94,,3.8
1339951952,42.638,-25.4836,21.19,0.64,0.52,25.07,,2.38
1339833145,42.4959,-26.3428,21.02,0.67,0.28,24.97,,2.46
1342509668,42.568,0.0691,20.32,0.44,0.56,25.4,,4.14
1342487209,42.7533,0.3258,20.51,0.97,0.59,25.06,,3.25
1342543517,42.9033,-0.2924,21.32,0.75,0.51,25.3,,2.49
1342828659,43.0531,2.4498,20.81,0.77,0.62,25.35,,3.22
1342939793,42.7034,-0.3677,19.73,0.93,0.44,24.67,,3.89
1342928219,42.4889,-1.6862,20.41,0.85,0.64,24.98,,3.26
1342872805,42.8956,-1.1015,19.79,0.67,0.64,25.18,,4.79
1342555477,43.0214,-1.8298,21.08,0.57,0.61,24.97,,2.39
1342406651,42.628,-6.6665,19.7,0.86,0.49,24.85,,4.26
1342015591,42.8808,-11.0165,20.68,0.45,0.39,25.02,,2.94
1341383318,43.005,-13.796,19.32,0.68,0.44,24.67,,4.68
1344566552,43.3478,3.9632,20.28,0.92,0.8,24.94,,3.41
1342728254,43.3584,-9.4735,18.43,0.68,0.36,24.9,,7.84
1345027285,42.9243,-11.106,21.24,0.71,0.29,25.64,,3.03
1345289619,43.0458,-17.6899,20.12,0.74,0.38,24.67,,3.24
1343625133,42.9667,-21.2158,21.02,0.79,0.66,24.87,,2.35
1345435098,43.1576,-7.8364,19.9,0.72,0.52,24.62,,3.5
1345800621,43.2172,-15.9783,20.96,0.43,0.46,26.07,,4.2
1347311588,43.2211,-24.0676,20.98,0.78,0.38,25.34,,2.98
1346286904,43.4726,-26.1724,20.48,0.58,0.44,24.95,,3.13
1346518781,43.4861,-27.5953,20.63,0.87,0.39,24.88,,2.83
1347873284,43.3182,0.842,21.31,0.86,0.21,25.23,,2.42
1347962669,43.249,-0.8845,19.48,0.83,0.56,24.72,,4.44
1347945108,43.4793,-0.6975,19.68,0.86,0.35,24.69,,4
1347961032,43.5365,-0.8642,19.46,0.61,0.35,24.93,,4.95
1349478415,43.3486,-1.2769,20.02,0.74,0.16,24.67,,3.4
1349907334,43.3529,-1.6849,21.1,0.83,0.5,24.89,,2.29
1349886721,43.5019,-1.4697,20.08,0.63,0.59,24.96,,3.77
1349897089,43.6979,-1.5812,21.11,0.93,0.93,25.57,,3.12
1350437686,43.6584,-1.9014,20.48,0.83,0.4,24.81,,2.93
1347721973,43.575,-10.6269,19.24,0.69,0.5,24.67,,4.85
1347718528,43.7645,-10.5906,19.8,0.57,0.5,24.85,,4.09
1349590007,43.5304,3.781,20.23,0.82,0.9,25.17,,3.88
1350650171,43.7009,-14.2657,20.41,0.61,0.67,25.04,,3.37
1350644364,43.7269,-14.1892,20.35,0.67,0.41,24.71,,2.98
1350678244,43.7586,-14.5862,19.7,0.75,0.45,24.73,,4.04
1350644932,44.1586,-14.2034,20.22,0.44,0.63,24.81,,3.3
1351282832,44.1982,-20.35,21.2,0.66,0.23,25.31,,2.66
1350538237,43.8597,-21.5599,19.95,0.97,0.43,24.77,,3.67
1352038354,44.2652,-0.2364,20.61,0.5,0.67,24.79,,2.74
1352012797,44.5165,0.0603,19.87,0.84,0.5,24.99,,4.21
1352577102,43.9464,0.7619,19.45,0.92,0.81,24.67,,4.4
1351087876,44.1083,-9.6919,21.87,0.56,0.54,25.8,,2.43
1351090978,44.2345,-9.7364,19.63,0.89,0.73,24.67,,4.07
1353213966,44.2875,-12.1096,21.4,0.45,0.79,25.72,,2.92
1353452538,44.355,-13.4175,19.9,0.82,0.37,24.76,,3.74
1351573523,43.7203,-15.6089,20.22,0.62,0.52,24.84,,3.34
1353364241,44.0494,-17.2065,20.65,0.88,0.3,25.2,,3.25
1352305177,44.4054,-24.2152,19.54,0.41,0.49,24.85,,4.6
1351690822,44.1522,-25.4488,20.55,0.65,0.42,24.98,,3.06
1353163845,44.5055,-28.6541,20.76,0.6,0.29,25.86,,4.17
1352724184,44.3806,1.4876,20.35,0.72,0.27,25.56,,4.39
1352956787,44.4954,2.3037,19.28,0.91,0.59,24.77,,5
1354177195,44.2597,3.7718,20.47,0.7,0.48,24.67,,2.75
1354211461,44.4305,3.3434,20.65,0.93,0.32,24.87,,2.79
1353817689,44.2684,-2.6804,20.9,0.68,0.29,25.27,,2.99
1353039535,44.1363,-6.1894,19.75,0.81,0.64,24.95,,4.37
1355149096,44.5254,-16.2632,18.48,0.58,0.63,24.74,,7.12
1353889350,44.627,-19.1768,20.04,0.64,0.35,25.29,,4.47
1354691982,44.1812,-22.01,20.2,0.6,0.58,25.02,,3.67
1353723148,44.3503,-23.7164,20.81,0.65,0.6,25.52,,3.49
1355781036,44.8123,-12.5446,19.95,0.79,0.42,25.1,,4.27
1355783669,44.8598,-12.5691,22.1,0.42,0.45,26.05,,2.45
1356625829,45.1247,0.8985,20.44,0.69,0.41,24.71,,2.85
1359226092,45.2106,-13.5501,20.01,0.94,0.52,24.85,,3.7
1356447818,45.0724,-15.5841,19.64,0.66,0.58,25.34,,5.51
1358955316,45.2977,-17.3965,20.45,0.63,0.51,24.62,,2.71
1357199222,44.7314,-19.742,20.5,0.78,0.56,25.3,,3.64
1359174312,44.6853,-24.3645,20.44,0.44,0.28,24.9,,3.12
1358458669,44.8672,-26.9268,20.16,0.58,0.45,24.61,,3.08
1358822861,44.8183,-10.445,21,0.66,0.33,24.93,,2.44
1358825187,45.0968,-10.4777,21.35,0.61,0.42,25.24,,2.39
1358835876,45.2977,-10.6072,20.61,0.56,0.7,25.44,,3.68
1360803357,45.0647,-16.6425,20.54,0.93,0.6,25.05,,3.2
1360361765,45.5783,-21.9348,19.67,0.83,0.51,24.64,,3.93
1360094783,45.0835,-11.7334,19.75,0.48,0.65,24.7,,3.89
1360148691,45.221,-14.4819,20.72,0.62,0.27,25.45,,3.53
1361279806,45.5452,-11.7793,20.3,0.91,0.63,24.7,,3.03
1361267888,45.4911,-15.9302,19.67,0.89,0.51,24.85,,4.33
1361228468,45.6906,-15.4533,20.41,0.85,0.4,24.93,,3.2
1363165914,45.866,-24.6847,20.02,0.92,0.61,24.62,,3.32
1362867785,45.7883,-25.8916,19.3,0.75,0.24,24.62,,4.62
1362744112,46.0285,-26.6512,21.92,0.62,0.87,25.92,,2.51
1368276036,46.1298,-27.2344,21.28,0.8,0.6,25.83,,3.26
1362657063,45.5894,-10.7205,21.08,0.77,1,26.04,,3.9
1363450224,45.6794,-23.2568,20.58,0.77,0.59,24.81,,2.8
1364110311,45.5636,-28.8621,19.45,0.8,0.42,24.68,,4.43
1364922201,46.1454,-11.6418,20.48,0.79,0.55,24.9,,3.06
1364647772,46.0373,-12.7003,20.92,0.62,0.38,24.97,,2.58
1364633788,46.1935,-12.542,20.53,0.61,0.9,25.41,,3.79
1365123430,45.793,-14.5918,20.9,0.86,0.43,25.11,,2.77
1364938936,45.9407,-13.9584,20.96,0.6,0.86,25.13,,2.72
1365104831,46.0272,-14.4104,17.89,0.54,0.37,24.75,,9.37
1368325478,46.1897,-10.6331,20.52,0.74,0.57,25.26,,3.53
1368481359,46.2615,-10.9091,20.48,0.57,0.55,24.87,,3.01
1368338855,46.714,-10.7809,19.12,0.81,0.42,24.61,,5.01
1366916396,46.5263,-12.3617,19.76,0.76,0.47,24.91,,4.28
1365543315,46.4814,-20.1483,19.94,0.75,0.16,25.39,,4.91
1368388949,46.4111,-25.5503,20.12,0.75,0.22,24.66,,3.23
1367050924,46.4768,-9.182,19.61,0.83,0.44,24.65,,4.06
1367946096,46.6642,-15.1721,21.42,0.55,0.16,25.06,,2.13
1368013224,46.4991,-19.3872,18.45,0.38,0.54,25.19,,8.9
1369022985,46.3312,-23.7916,21.08,0.85,0.13,25.71,,3.37
1368839363,46.3802,-23.2159,21.24,0.83,0.76,26.22,,3.95
1367708575,46.655,-26.2137,20.49,0.96,0.48,24.71,,2.79
1367737481,46.6845,-26.5402,19.99,0.54,0.44,25.34,,4.69
1368586352,46.3493,-27.7274,20.67,0.5,0.4,25.27,,3.32
1370045388,46.8513,-10.0852,20.25,0.93,0.46,24.83,,3.28
1369808207,46.5576,-11.7364,19.15,0.74,0.54,24.82,,5.43
1370427021,46.7893,-15.636,20,0.88,0.68,24.77,,3.58
1370642013,47.3527,-17.9169,19.91,0.3,0.42,24.7,,3.62
1368673623,46.5395,-18.5351,20.58,0.86,0.54,24.84,,2.83
1369482494,46.7137,-21.9785,19.9,0.58,0.75,24.67,,3.59
1369483922,46.9279,-21.9946,20.3,0.87,0.52,25.26,,3.92
1370344781,47.0552,-29.7304,21.39,0.75,0.36,25.32,,2.44
1370902490,47.1839,-11.9231,20.76,0.6,0.36,25.92,,4.31
1371350131,47.2363,-13.7948,20.72,0.86,0.58,25.38,,3.41
1370854874,47.2931,-9.1359,19.97,0.8,0.96,24.75,,3.6
1373416488,47.1765,-22.6528,20.93,0.63,0.45,24.94,,2.53
1372890816,47.7077,-22.5859,20.04,0.76,0.51,24.61,,3.28
1372250693,47.0243,-25.115,21.58,0.6,0.36,26.06,,3.14
1372317322,46.9627,-25.7885,20.74,0.69,0.8,25.15,,3.03
1371945359,47.5783,-26.0763,21.53,0.77,0.36,25.37,,2.34
1373199688,47.4259,-9.8486,19.27,0.77,0.63,24.65,,4.76
1373219223,47.5339,-10.0769,19.93,0.78,0.49,24.76,,3.69
1373329466,47.5764,-11.2929,19.66,0.56,0.69,25.06,,4.79
1373791500,47.7155,-14.6079,21.01,0.7,0.43,25.25,,2.81
1374177826,47.6392,-15.9096,19.73,0.6,0.63,24.7,,3.92
1374695433,47.555,-17.8614,21.27,0.82,0.33,25.22,,2.45
1373396801,47.6429,-21.3475,21.98,0.51,0.53,25.39,,1.92
1373064131,47.8654,-22.2495,23.32,0.46,0.4,25.71,,1.2
1694495515,47.9064,-10.6607,21.92,0.41,0.78,26.73,,3.66
1375493566,47.9156,-12.2472,20.18,0.68,0.78,24.65,,3.12
1375458549,47.9765,-11.8131,20.45,0.69,0.45,24.96,,3.18
1376355871,47.9821,-13.7136,20.7,0.66,0.41,24.88,,2.73
1376672565,48.0875,-16.8786,17.91,0.76,0.44,24.64,,8.86
1376693958,48.3051,-17.1037,20.05,0.64,0.43,24.98,,3.86
1374532303,48.1101,-20.3534,20.1,0.88,0.44,24.67,,3.27
1376535788,47.938,-15.0079,19.65,0.57,0.32,24.72,,4.12
1376551347,48.2647,-15.2134,19.63,0.62,0.43,24.7,,4.12
1377857047,48.1944,-16.5896,20.59,0.68,0.53,25.06,,3.13
1377425518,48.5647,-16.0789,19.25,0.68,0.49,24.69,,4.89
1376863720,48.0333,-24.5935,20.4,0.65,0.51,24.92,,3.2
1377288765,47.7925,-26.0222,19.62,0.79,0.31,24.65,,4.04
1377242194,48.3472,-25.5291,20.75,0.8,0.37,25.19,,3.09
1377213049,47.8155,-26.65,20.06,0.84,0.28,24.65,,3.29
1376946866,47.9301,-26.9777,19.77,0.68,0.44,25.26,,5
1376973355,48.398,-27.2611,20.85,0.8,0.45,24.88,,2.56
1377534654,48.3326,-27.6174,20.88,0.73,0.52,25.11,,2.79
1377828172,48.3219,-10.1937,20.33,0.66,0.68,24.77,,3.07
1377789690,48.6891,-9.7123,20.63,0.87,0.68,25.05,,3.06
1378025766,48.304,-11.6314,18.4,0.58,0.34,25.32,,9.66
1378191031,48.2852,-14.1121,21.07,0.9,0.39,25.14,,2.6
1378198830,48.3447,-14.208,20.19,0.61,0.57,24.7,,3.18
1379924929,48.307,-13.7835,19.71,0.93,0.2,24.76,,4.08
1378160190,48.6003,-9.4882,19.61,0.92,0.66,24.81,,4.37
1381552980,48.9817,-16.2054,19.3,0.65,0.22,25.39,,6.59
1441818276,49.0623,-22.7637,20.27,0.73,0.83,24.97,,3.49
1448060911,49.3989,-10.2028,20.25,0.81,1.08,24.95,,3.47
1444383363,49.096,-17.6102,20.76,0.79,0.27,24.6,,2.34
1450853924,49.1391,-28.2952,20.72,0.56,0.22,24.88,,2.71
1447932492,49.6204,-12.1319,20.17,0.62,0.7,24.84,,3.43
1442634257,49.7427,-13.6227,20.03,0.71,0.37,25.18,,4.28
1453666721,49.3391,-15.1631,20.03,0.5,0.35,24.68,,3.39
1452946479,49.6814,-20.0362,20.31,0.78,0.46,25.09,,3.61
1451299787,49.5711,-24.5305,21.59,0.65,0.37,25.38,,2.28
1446991382,49.5602,-25.8311,20.52,0.92,0.34,24.88,,2.96
1447385661,49.6005,-25.8824,21.19,0.63,0.81,25.71,,3.2
1444054596,49.4223,-26.9104,20.25,0.9,0.68,24.67,,3.05
1444078784,49.9877,-27.1871,20.07,0.75,0.53,24.92,,3.72
1447212293,50.1747,-17.7933,21.99,0.53,0.32,25,,1.59
1441898461,49.996,-18.7439,20.34,0.83,0.38,24.75,,3.03
1441875158,50.1258,-18.4518,20.27,0.84,0.55,24.88,,3.33
1451477431,50.029,-22.6581,22.1,0.55,0.4,24.6,,1.26
1454829131,50.0228,-13.2767,20.37,0.86,0.53,25.04,,3.44
1454841221,50.3139,-13.4178,19.85,0.93,0.7,24.65,,3.65
1382718146,49.9594,-20.7483,20.84,0.65,0.88,25.79,,3.9
1449102599,50.5249,-19.3745,21.1,0.48,0.21,25.3,,2.77
1443831938,50.6215,-24.601,21.53,0.71,0.46,25.58,,2.57
1443773540,50.805,-23.9413,20.97,0.77,0.46,25.24,,2.84
1451874719,50.5162,-25.3909,22.01,0.81,0.67,26.52,,3.19
1451911779,50.5303,-25.8148,20.1,0.88,0.44,24.72,,3.36
1442832585,50.6374,-18.3974,20.32,0.56,0.64,24.9,,3.29
1447429247,50.7377,-22.0648,20.58,0.62,0.43,24.91,,2.93
1383820548,50.8278,-11.9982,20.45,0.55,0.46,25.28,,3.68
1383840446,51.006,-12.2647,20.65,0.96,0.7,24.78,,2.68
1384018664,50.7125,-13.7612,19.38,0.73,0.37,25.05,,5.43
1442578511,50.7916,-17.2692,21.27,0.68,0.94,26.35,,4.14
1442177341,51.1271,-17.1336,20.84,0.84,0.3,24.9,,2.59
1449830180,50.8064,-29.1664,20.61,0.62,0.45,24.8,,2.75
1384755518,51.2845,-16.6174,19.66,0.43,0.25,24.68,,4.02
1452144908,51.6174,-25.8389,19.71,0.89,0.51,24.6,,3.8
1452323190,51.2343,-14.2204,20.62,0.71,0.24,24.73,,2.64
1448963221,51.5617,-17.6359,19.38,0.38,0.33,24.8,,4.83
1447134483,51.0137,-18.3485,20.79,0.72,0.61,24.8,,2.53
1443259539,51.4354,-21.9499,20.63,0.92,0.58,25.09,,3.11
1450541756,51.3373,-22.9101,20.53,0.63,0.64,24.7,,2.73
1385191756,51.4323,-23.3275,22.64,0.67,0.85,26.89,,2.83
1450741028,51.0333,-27.8311,20.16,0.9,0.68,24.85,,3.45
1448390904,51.4187,-13.3881,20.55,0.72,0.32,24.71,,2.71
1386135931,51.8001,-14.833,20.1,0.77,0.43,24.65,,3.25
1385461506,51.4635,-20.4923,21.04,0.86,0.62,26.14,,4.17
1385480547,51.5375,-20.7007,20.19,0.52,0.47,25.39,,4.39
1387740582,52.1775,-12.7872,20.22,0.65,0.71,25.01,,3.62
1387834968,51.8679,-14.5839,20.87,0.8,0.47,25.51,,3.38
1387824597,51.986,-14.4561,20.01,0.9,0.96,24.71,,3.47
1387781763,52.3189,-13.9588,19.24,0.88,0.52,24.97,,5.58
1388797011,52.5127,-15.6905,20.03,0.87,0.57,24.88,,3.74
1389708400,52.1803,-21.2116,19.92,0.81,0.45,24.62,,3.48
1389884073,52.2796,-22.3307,20.4,0.75,0.39,24.69,,2.88
1388831618,52.0733,-26.0779,19.25,0.8,0.45,24.63,,4.75
1389089824,52.3156,-28.1233,20.14,0.7,0.68,24.76,,3.35
1390028553,52.5296,-13.5827,20.91,0.8,0.55,25.13,,2.79
1390999692,52.5309,-17.036,20.1,0.49,0.38,25.49,,4.78
1390554588,52.6844,-20.9506,20.62,0.73,0.63,24.82,,2.76
1390519472,52.7124,-20.5686,20.69,0.67,0.56,25.12,,3.08
1390507894,52.7151,-20.4404,20.98,0.5,0.21,25.18,,2.76
1392283806,52.6614,-14.5901,20.86,0.82,0.64,24.91,,2.57
1391572396,52.5212,-19.0645,20.85,0.62,0.4,25.11,,2.84
1394394344,53.3095,-17.7471,19.08,0.64,0.55,24.69,,5.3
1393054037,52.8384,-24.9684,19.88,0.78,0.49,24.86,,3.95
1394840041,52.9967,-17.3859,19.71,0.68,0.4,24.71,,3.99
1395554451,53.3592,-19.8773,20.75,0.76,0.35,24.69,,2.45
1394264678,52.9964,-21.3849,19.16,0.48,0.62,24.83,,5.43
1395330299,52.8761,-28.4291,20.25,0.43,0.29,24.6,,2.96
1395777227,53.4343,-11.6587,19.87,0.59,0.54,24.9,,4.05
1396092205,53.005,-29.2241,20.3,0.66,0.58,24.69,,3.02
1396058977,53.3956,-28.9007,20.6,0.77,0.47,24.89,,2.87
1399161360,53.7513,-18.0885,20.2,0.92,0.74,24.98,,3.6
1398876160,53.8274,-17.8103,21.08,0.93,0.37,25.36,,2.86
1403836579,53.6956,-18.2338,19.67,0.6,0.63,24.73,,4.1
1403866881,53.8961,-18.5812,19.86,0.63,0.46,24.96,,4.18
1397885001,53.8946,-26.3741,21.42,0.51,0.78,26.07,,3.4
1398696216,53.6556,-13.7962,19.89,0.65,0.79,25.35,,4.92
1399703898,53.9537,-15.0986,20.07,0.36,0.37,25.65,,5.23
1399696388,53.9651,-15.0147,19.78,0.89,0.78,25.03,,4.48
1399756835,53.828,-17.1204,20.88,0.51,0.52,25.16,,2.87
1399805271,53.7822,-20.7639,20.73,0.93,0.48,24.83,,2.64
1399822382,54.224,-20.9397,21.41,0.6,0.66,26.08,,3.41
1398717915,53.5704,-21.1313,21.53,0.65,0.78,26.53,,3.99
1400438731,54.0351,-14.3034,20.13,0.67,0.54,24.7,,3.26
1400578144,54.1291,-16.4708,20.93,0.87,0.85,25.19,,2.83
1400566595,54.4691,-16.325,20.35,0.97,0.75,24.75,,3.02
1402676825,54.4863,-12.3568,20.32,0.79,0.52,24.7,,3
1402698425,54.4494,-22.5756,20.27,0.75,0.2,24.77,,3.16
1402725386,54.6663,-22.8432,21.47,0.55,0.73,26.67,,4.37
1402128584,54.5727,-23.7026,21.74,0.66,0.31,25.21,,1.97
